"Age","ECC","ECC_413k_notched_out","OMEGA","OBL","Prec","EXI","ETP"
4383,"0.00188",,"78.49",22942,2,"433.11",
4384,"0.00247",,"65.03",22924,2,"432.86",
4385,"0.00304",,"49.93",22911,2,"433.04",
4386,"0.00359",,"34.03",22905,2,"433.64",
4387,"0.00412",,"17.67",22905,1,"434.62",
4388,"0.00462",,"1.04",22910,0,"435.88",
4389,"0.00509",,"344.23",22921,-1,"437.25",
4390,"0.00553",,"327.30",22938,-3,"438.58",
4391,"0.00595",,"310.30",22960,-5,"439.68",
4392,"0.00633",,"293.23",22987,-6,"440.43",
4393,"0.00669",,"276.13",23020,-7,"440.70",
4394,"0.00702",,"259.01",23057,-7,"440.48",
4395,"0.00733",,"241.88",23100,-6,"439.77",
4396,"0.00760",,"224.74",23147,-5,"438.69",
4397,"0.00785",,"207.60",23198,-4,"437.37",
4398,"0.00808",,"190.47",23253,-1,"436.01",
4399,"0.00827",,"173.36",23312,1,"434.80",
4400,"0.00844",,"156.26",23373,3,"433.95",
4401,"0.00859",,"139.18",23437,6,"433.62",
4402,"0.00871",,"122.12",23501,7,"433.92",
4403,"0.00881",,"105.08",23565,9,"434.90",
4404,"0.00889",,"88.07",23628,9,"436.56",
4405,"0.00894",,"71.08",23688,8,"438.80",
4406,"0.00898",,"54.11",23745,7,"441.48",
4407,"0.00900",,"37.16",23796,5,"444.39",
4408,"0.00899",,"20.23",23840,3,"447.33",
4409,"0.00897",,"3.30",23875,1,"450.03",
4410,"0.00893",,"346.38",23902,-2,"452.29",
4411,"0.00888",,"329.46",23917,-5,"453.91",
4412,"0.00880",,"312.53",23921,-6,"454.74",
4413,"0.00872",,"295.57",23912,-8,"454.71",
4414,"0.00862",,"278.59",23891,-9,"453.83",
4415,"0.00852",,"261.57",23856,-8,"452.15",
4416,"0.00840",,"244.50",23809,-8,"449.80",
4417,"0.00826",,"227.36",23749,-6,"446.97",
4418,"0.00812",,"210.15",23677,-4,"443.86",
4419,"0.00798",,"192.84",23595,-2,"440.70",
4420,"0.00782",,"175.42",23504,1,"437.69",
4421,"0.00766",,"157.89",23407,3,"435.03",
4422,"0.00749",,"140.21",23304,5,"432.87",
4423,"0.00732",,"122.39",23200,6,"431.29",
4424,"0.00715",,"104.39",23096,7,"430.35",
4425,"0.00697",,"86.22",22995,7,"430.02",
4426,"0.00680",,"67.84",22901,6,"430.23",
4427,"0.00662",,"49.26",22816,5,"430.86",
4428,"0.00645",,"30.44",22742,3,"431.76",
4429,"0.00628",,"11.39",22682,1,"432.77",
4430,"0.00612",,"352.09",22638,-1,"433.72",
4431,"0.00596",,"332.53",22612,-3,"434.48",
4432,"0.00582",,"312.71",22604,-4,"434.94",
4433,"0.00570",,"292.62",22614,-5,"435.04",
4434,"0.00558",,"272.27",22644,-6,"434.81",
4435,"0.00550",,"251.67",22691,-5,"434.30",
4436,"0.00543",,"230.85",22755,-4,"433.63",
4437,"0.00539",,"209.84",22834,-3,"432.95",
4438,"0.00539",,"188.69",22925,-1,"432.43",
4439,"0.00541",,"167.46",23026,1,"432.24",
4440,"0.00548",,"146.20",23133,3,"432.52",
4441,"0.00558",,"124.99",23245,5,"433.37",
4442,"0.00572",,"103.89",23357,6,"434.86",
4443,"0.00590",,"82.95",23467,6,"436.95",
4444,"0.00612",,"62.22",23571,5,"439.56",
4445,"0.00638",,"41.74",23667,4,"442.54",
4446,"0.00667",,"21.52",23753,2,"445.68",
4447,"0.00700",,"1.57",23826,0,"448.73",
4448,"0.00736",,"341.88",23884,-2,"451.42",
4449,"0.00774",,"322.44",23927,-5,"453.51",
4450,"0.00815",,"303.24",23954,-7,"454.75",
4451,"0.00859",,"284.25",23964,-8,"455.01",
4452,"0.00904",,"265.44",23958,-9,"454.20",
4453,"0.00952",,"246.81",23936,-9,"452.34",
4454,"0.01002",,"228.31",23899,-7,"449.57",
4455,"0.01052",,"209.94",23848,-5,"446.09",
4456,"0.01105",,"191.66",23786,-2,"442.22",
4457,"0.01158",,"173.47",23714,1,"438.27",
4458,"0.01212",,"155.35",23634,5,"434.63",
4459,"0.01267",,"137.29",23549,9,"431.63",
4460,"0.01323",,"119.26",23461,12,"429.55",
4461,"0.01379",,"101.27",23373,14,"428.60",
4462,"0.01435",,"83.31",23287,14,"428.88",
4463,"0.01491",,"65.37",23206,14,"430.37",
4464,"0.01547",,"47.45",23131,11,"432.90",
4465,"0.01603",,"29.55",23064,8,"436.22",
4466,"0.01658",,"11.67",23008,3,"439.96",
4467,"0.01713",,"353.81",22962,-2,"443.68",
4468,"0.01767",,"335.98",22929,-7,"446.94",
4469,"0.01820",,"318.18",22908,-12,"449.31",
4470,"0.01872",,"300.41",22898,-16,"450.47",
4471,"0.01922",,"282.68",22901,-19,"450.20",
4472,"0.01971",,"264.99",22915,-20,"448.45",
4473,"0.02019",,"247.34",22939,-19,"445.35",
4474,"0.02065",,"229.74",22972,-16,"441.17",
4475,"0.02109",,"212.19",23013,-11,"436.32",
4476,"0.02151",,"194.70",23060,-5,"431.29",
4477,"0.02191",,"177.26",23111,1,"426.61",
4478,"0.02229",,"159.88",23165,8,"422.76",
4479,"0.02265",,"142.55",23220,14,"420.19",
4480,"0.02298",,"125.28",23275,19,"419.19",
4481,"0.02329",,"108.06",23329,22,"419.95",
4482,"0.02357",,"90.89",23380,24,"422.48",
4483,"0.02383",,"73.78",23428,23,"426.64",
4484,"0.02406",,"56.72",23471,20,"432.13",
4485,"0.02426",,"39.70",23509,16,"438.52",
4486,"0.02443",,"22.74",23542,9,"445.30",
4487,"0.02458",,"5.82",23568,2,"451.87",
4488,"0.02469",,"348.94",23588,-5,"457.66",
4489,"0.02478",,"332.11",23602,-12,"462.16",
4490,"0.02484",,"315.32",23610,-17,"464.96",
4491,"0.02487",,"298.57",23611,-22,"465.80",
4492,"0.02487",,"281.86",23606,-24,"464.62",
4493,"0.02484",,"265.19",23596,-25,"461.54",
4494,"0.02479",,"248.57",23579,-23,"456.86",
4495,"0.02471",,"231.99",23558,-19,"451.01",
4496,"0.02461",,"215.45",23532,-14,"444.51",
4497,"0.02448",,"198.95",23501,-8,"437.89",
4498,"0.02432",,"182.50",23466,-1,"431.71",
4499,"0.02415",,"166.10",23428,6,"426.43",
4500,"0.02395",,"149.74",23386,12,"422.40",
4501,"0.02374",,"133.44",23343,17,"419.88",
4502,"0.02350",,"117.19",23298,21,"418.98",
4503,"0.02325",,"100.99",23252,23,"419.69",
4504,"0.02299",,"84.85",23206,23,"421.84",
4505,"0.02272",,"68.78",23161,21,"425.21",
4506,"0.02244",,"52.76",23118,18,"429.46",
4507,"0.02215",,"36.82",23078,13,"434.19",
4508,"0.02186",,"20.95",23042,8,"439.02",
4509,"0.02157",,"5.16",23011,2,"443.53",
4510,"0.02128",,"349.45",22986,-4,"447.40",
4511,"0.02099",,"333.82",22968,-9,"450.35",
4512,"0.02072",,"318.28",22959,-14,"452.19",
4513,"0.02045",,"302.84",22958,-17,"452.84",
4514,"0.02020",,"287.49",22967,-19,"452.32",
4515,"0.01996",,"272.24",22986,-20,"450.74",
4516,"0.01975",,"257.09",23014,-19,"448.28",
4517,"0.01955",,"242.03",23053,-17,"445.17",
4518,"0.01939",,"227.07",23100,-14,"441.66",
4519,"0.01924",,"212.21",23157,-10,"438.05",
4520,"0.01913",,"197.44",23221,-6,"434.57",
4521,"0.01905",,"182.75",23291,-1,"431.48",
4522,"0.01900",,"168.13",23365,4,"428.98",
4523,"0.01899",,"153.57",23443,8,"427.23",
4524,"0.01900",,"139.07",23522,12,"426.35",
4525,"0.01905",,"124.62",23599,16,"426.43",
4526,"0.01913",,"110.19",23673,18,"427.47",
4527,"0.01924",,"95.78",23742,19,"429.47",
4528,"0.01938",,"81.37",23803,19,"432.36",
4529,"0.01955",,"66.95",23855,18,"436.00",
4530,"0.01975",,"52.52",23895,16,"440.23",
4531,"0.01996",,"38.05",23923,12,"444.84",
4532,"0.02020",,"23.55",23937,8,"449.55",
4533,"0.02046",,"8.99",23935,3,"454.10",
4534,"0.02073",,"354.37",23918,-2,"458.17",
4535,"0.02102",,"339.69",23886,-7,"461.46",
4536,"0.02132",,"324.94",23837,-12,"463.69",
4537,"0.02163",,"310.10",23774,-17,"464.63",
4538,"0.02195",,"295.18",23697,-20,"464.12",
4539,"0.02227",,"280.18",23608,-22,"462.09",
4540,"0.02260",,"265.08",23508,-23,"458.57",
4541,"0.02292",,"249.88",23399,-22,"453.71",
4542,"0.02325",,"234.60",23286,-19,"447.75",
4543,"0.02358",,"219.22",23169,-15,"441.03",
4544,"0.02390",,"203.74",23053,-10,"433.97",
4545,"0.02422",,"188.18",22941,-3,"427.02",
4546,"0.02454",,"172.54",22835,3,"420.64",
4547,"0.02486",,"156.82",22740,10,"415.24",
4548,"0.02516",,"141.03",22657,16,"411.21",
4549,"0.02547",,"125.18",22590,21,"408.84",
4550,"0.02577",,"109.28",22541,24,"408.30",
4551,"0.02606",,"93.35",22511,26,"409.65",
4552,"0.02635",,"77.39",22503,26,"412.83",
4553,"0.02664",,"61.43",22515,23,"417.65",
4554,"0.02692",,"45.47",22549,19,"423.79",
4555,"0.02720",,"29.52",22603,13,"430.84",
4556,"0.02747",,"13.60",22677,6,"438.31",
4557,"0.02775",,"357.72",22768,-1,"445.69",
4558,"0.02802",,"341.88",22874,-9,"452.43",
4559,"0.02829",,"326.09",22992,-16,"458.07",
4560,"0.02856",,"310.36",23118,-22,"462.21",
4561,"0.02883",,"294.69",23251,-26,"464.58",
4562,"0.02910",,"279.08",23385,-29,"465.05",
4563,"0.02938",,"263.53",23519,-29,"463.65",
4564,"0.02966",,"248.03",23648,-28,"460.56",
4565,"0.02994",,"232.58",23769,-24,"456.08",
4566,"0.03022",,"217.18",23880,-18,"450.61",
4567,"0.03051",,"201.81",23978,-11,"444.63",
4568,"0.03080",,"186.47",24060,-3,"438.63",
4569,"0.03109",,"171.15",24126,5,"433.09",
4570,"0.03139",,"155.84",24174,13,"428.47",
4571,"0.03169",,"140.53",24202,20,"425.13",
4572,"0.03200",,"125.21",24212,26,"423.34",
4573,"0.03230",,"109.88",24201,30,"423.29",
4574,"0.03261",,"94.51",24172,33,"425.01",
4575,"0.03292",,"79.11",24124,32,"428.42",
4576,"0.03323",,"63.66",24059,30,"433.33",
4577,"0.03354",,"48.16",23979,25,"439.38",
4578,"0.03385",,"32.59",23885,18,"446.13",
4579,"0.03416",,"16.97",23779,10,"453.05",
4580,"0.03446",,"1.26",23664,1,"459.53",
4581,"0.03475",,"345.49",23544,-9,"464.98",
4582,"0.03504",,"329.63",23419,-18,"468.83",
4583,"0.03532",,"313.70",23293,-26,"470.64",
4584,"0.03559",,"297.69",23170,-32,"470.09",
4585,"0.03585",,"281.60",23051,-35,"467.07",
4586,"0.03610",,"265.44",22940,-36,"461.71",
4587,"0.03633",,"249.21",22839,-34,"454.33",
4588,"0.03655",,"232.92",22750,-29,"445.44",
4589,"0.03675",,"216.58",22675,-22,"435.73",
4590,"0.03694",,"200.19",22615,-13,"425.92",
4591,"0.03710",,"183.77",22572,-2,"416.78",
4592,"0.03724",,"167.32",22546,8,"409.01",
4593,"0.03736",,"150.85",22538,18,"403.20",
4594,"0.03746",,"134.38",22547,27,"399.81",
4595,"0.03754",,"117.91",22572,33,"399.11",
4596,"0.03759",,"101.45",22614,37,"401.16",
4597,"0.03762",,"85.02",22670,37,"405.85",
4598,"0.03762",,"68.62",22739,35,"412.86",
4599,"0.03760",,"52.26",22820,30,"421.71",
4600,"0.03755",,"35.95",22910,22,"431.75",
4601,"0.03748",,"19.69",23006,13,"442.25",
4602,"0.03738",,"3.48",23108,2,"452.41",
4603,"0.03725",,"347.33",23213,-8,"461.46",
4604,"0.03710",,"331.25",23318,-18,"468.74",
4605,"0.03693",,"315.23",23422,-26,"473.72",
4606,"0.03673",,"299.27",23522,-32,"476.10",
4607,"0.03651",,"283.38",23616,-36,"475.80",
4608,"0.03627",,"267.56",23704,-36,"472.98",
4609,"0.03600",,"251.80",23783,-34,"467.99",
4610,"0.03572",,"236.10",23851,-30,"461.35",
4611,"0.03543",,"220.47",23909,-23,"453.70",
4612,"0.03511",,"204.89",23954,-15,"445.69",
4613,"0.03479",,"189.38",23986,-6,"437.96",
4614,"0.03445",,"173.92",24005,4,"431.07",
4615,"0.03410",,"158.51",24010,12,"425.51",
4616,"0.03375",,"143.15",24002,20,"421.59",
4617,"0.03340",,"127.83",23980,26,"419.51",
4618,"0.03304",,"112.56",23945,31,"419.34",
4619,"0.03269",,"97.33",23897,32,"421.00",
4620,"0.03234",,"82.13",23838,32,"424.28",
4621,"0.03200",,"66.96",23768,29,"428.88",
4622,"0.03168",,"51.82",23689,25,"434.42",
4623,"0.03136",,"36.70",23603,19,"440.45",
4624,"0.03107",,"21.60",23510,11,"446.51",
4625,"0.03079",,"6.51",23414,3,"452.12",
4626,"0.03054",,"351.42",23316,-5,"456.86",
4627,"0.03031",,"336.34",23218,-12,"460.35",
4628,"0.03012",,"321.25",23123,-19,"462.33",
4629,"0.02994",,"306.16",23032,-24,"462.62",
4630,"0.02981",,"291.05",22948,-28,"461.18",
4631,"0.02970",,"275.93",22873,-30,"458.08",
4632,"0.02963",,"260.79",22809,-29,"453.52",
4633,"0.02959",,"245.63",22758,-27,"447.78",
4634,"0.02959",,"230.45",22720,-23,"441.23",
4635,"0.02962",,"215.25",22698,-17,"434.31",
4636,"0.02969",,"200.02",22691,-10,"427.45",
4637,"0.02978",,"184.77",22700,-2,"421.10",
4638,"0.02991",,"169.50",22725,5,"415.70",
4639,"0.03007",,"154.21",22766,13,"411.60",
4640,"0.03025",,"138.90",22821,20,"409.11",
4641,"0.03045",,"123.57",22889,25,"408.45",
4642,"0.03068",,"108.24",22969,29,"409.72",
4643,"0.03092",,"92.89",23058,31,"412.94",
4644,"0.03118",,"77.54",23154,30,"417.98",
4645,"0.03146",,"62.17",23255,28,"424.62",
4646,"0.03174",,"46.81",23358,23,"432.50",
4647,"0.03203",,"31.43",23460,17,"441.17",
4648,"0.03232",,"16.05",23558,9,"450.10",
4649,"0.03261",,"0.66",23651,0,"458.70",
4650,"0.03290",,"345.27",23735,-8,"466.37",
4651,"0.03319",,"329.86",23809,-17,"472.54",
4652,"0.03346",,"314.43",23870,-24,"476.75",
4653,"0.03373",,"298.99",23916,-30,"478.63",
4654,"0.03399",,"283.53",23948,-33,"478.04",
4655,"0.03423",,"268.03",23962,-34,"474.97",
4656,"0.03446",,"252.51",23960,-33,"469.65",
4657,"0.03467",,"236.95",23940,-29,"462.48",
4658,"0.03486",,"221.35",23904,-23,"453.98",
4659,"0.03503",,"205.70",23851,-15,"444.80",
4660,"0.03518",,"190.00",23784,-6,"435.60",
4661,"0.03531",,"174.25",23703,4,"427.05",
4662,"0.03542",,"158.44",23610,13,"419.74",
4663,"0.03550",,"142.58",23509,22,"414.17",
4664,"0.03556",,"126.65",23400,29,"410.70",
4665,"0.03560",,"110.66",23288,33,"409.52",
4666,"0.03561",,"94.61",23176,36,"410.68",
4667,"0.03560",,"78.49",23066,35,"414.03",
4668,"0.03557",,"62.33",22963,32,"419.27",
4669,"0.03551",,"46.11",22868,26,"425.94",
4670,"0.03544",,"29.86",22785,18,"433.48",
4671,"0.03534",,"13.57",22717,8,"441.22",
4672,"0.03522",,"357.25",22665,-2,"448.48",
4673,"0.03509",,"340.92",22633,-11,"454.62",
4674,"0.03493",,"324.59",22620,-20,"459.10",
4675,"0.03476",,"308.28",22628,-27,"461.55",
4676,"0.03458",,"291.99",22657,-32,"461.78",
4677,"0.03438",,"275.73",22705,-34,"459.84",
4678,"0.03417",,"259.52",22772,-34,"455.97",
4679,"0.03394",,"243.37",22856,-30,"450.59",
4680,"0.03371",,"227.29",22954,-25,"444.24",
4681,"0.03347",,"211.28",23065,-17,"437.52",
4682,"0.03322",,"195.35",23183,-9,"431.05",
4683,"0.03296",,"179.50",23308,0,"425.37",
4684,"0.03270",,"163.74",23434,9,"420.96",
4685,"0.03244",,"148.06",23558,17,"418.16",
4686,"0.03218",,"132.46",23678,24,"417.20",
4687,"0.03191",,"116.93",23789,28,"418.16",
4688,"0.03165",,"101.48",23890,31,"420.98",
4689,"0.03139",,"86.09",23976,31,"425.49",
4690,"0.03113",,"70.75",24048,29,"431.39",
4691,"0.03087",,"55.46",24101,25,"438.28",
4692,"0.03062",,"40.21",24135,20,"445.71",
4693,"0.03037",,"24.98",24150,13,"453.17",
4694,"0.03013",,"9.76",24144,5,"460.12",
4695,"0.02989",,"354.55",24118,-3,"466.07",
4696,"0.02965",,"339.33",24072,-10,"470.57",
4697,"0.02942",,"324.09",24007,-17,"473.28",
4698,"0.02920",,"308.83",23925,-23,"473.97",
4699,"0.02897",,"293.53",23827,-27,"472.55",
4700,"0.02875",,"278.18",23716,-28,"469.10",
4701,"0.02854",,"262.78",23595,-28,"463.82",
4702,"0.02832",,"247.32",23466,-26,"457.06",
4703,"0.02811",,"231.80",23332,-22,"449.25",
4704,"0.02789",,"216.21",23197,-16,"440.92",
4705,"0.02768",,"200.55",23065,-10,"432.60",
4706,"0.02746",,"184.83",22938,-2,"424.82",
4707,"0.02724",,"169.04",22820,5,"418.06",
4708,"0.02702",,"153.19",22713,12,"412.72",
4709,"0.02679",,"137.29",22622,18,"409.10",
4710,"0.02656",,"121.35",22547,23,"407.37",
4711,"0.02632",,"105.38",22491,25,"407.59",
4712,"0.02608",,"89.38",22456,26,"409.69",
4713,"0.02582",,"73.37",22441,25,"413.45",
4714,"0.02556",,"57.37",22448,22,"418.58",
4715,"0.02530",,"41.39",22476,17,"424.66",
4716,"0.02502",,"25.43",22523,11,"431.24",
4717,"0.02474",,"9.51",22590,4,"437.84",
4718,"0.02445",,"353.65",22673,-3,"444.00",
4719,"0.02415",,"337.86",22771,-9,"449.30",
4720,"0.02384",,"322.13",22881,-15,"453.42",
4721,"0.02353",,"306.49",23000,-19,"456.15",
4722,"0.02321",,"290.94",23126,-22,"457.41",
4723,"0.02289",,"275.47",23255,-23,"457.26",
4724,"0.02256",,"260.11",23385,-22,"455.84",
4725,"0.02223",,"244.85",23513,-20,"453.40",
4726,"0.02190",,"229.69",23637,-17,"450.26",
4727,"0.02157",,"214.63",23753,-12,"446.73",
4728,"0.02125",,"199.67",23860,-7,"443.16",
4729,"0.02093",,"184.81",23955,-2,"439.85",
4730,"0.02061",,"170.05",24038,4,"437.05",
4731,"0.02031",,"155.38",24106,8,"434.97",
4732,"0.02002",,"140.80",24159,13,"433.72",
4733,"0.01974",,"126.29",24196,16,"433.37",
4734,"0.01948",,"111.86",24216,18,"433.91",
4735,"0.01924",,"97.49",24219,19,"435.28",
4736,"0.01902",,"83.17",24205,19,"437.35",
4737,"0.01883",,"68.89",24174,18,"439.98",
4738,"0.01866",,"54.64",24127,15,"442.98",
4739,"0.01852",,"40.41",24065,12,"446.13",
4740,"0.01840",,"26.16",23988,8,"449.23",
4741,"0.01832",,"11.90",23898,4,"452.05",
4742,"0.01826",,"357.61",23796,-1,"454.39",
4743,"0.01824",,"343.25",23685,-5,"456.05",
4744,"0.01824",,"328.83",23565,-9,"456.89",
4745,"0.01828",,"314.33",23440,-13,"456.77",
4746,"0.01834",,"299.72",23311,-16,"455.61",
4747,"0.01843",,"285.00",23181,-18,"453.40",
4748,"0.01854",,"270.15",23053,-19,"450.17",
4749,"0.01868",,"255.18",22928,-18,"446.04",
4750,"0.01883",,"240.06",22811,-16,"441.16",
4751,"0.01900",,"224.81",22703,-13,"435.79",
4752,"0.01919",,"209.41",22607,-9,"430.20",
4753,"0.01938",,"193.88",22526,-5,"424.74",
4754,"0.01959",,"178.22",22461,1,"419.73",
4755,"0.01979",,"162.43",22414,6,"415.53",
4756,"0.02000",,"146.53",22388,11,"412.44",
4757,"0.02021",,"130.52",22382,15,"410.72",
4758,"0.02042",,"114.42",22397,19,"410.54",
4759,"0.02061",,"98.24",22434,20,"411.98",
4760,"0.02080",,"81.99",22491,21,"415.01",
4761,"0.02098",,"65.69",22569,19,"419.48",
4762,"0.02114",,"49.36",22664,16,"425.14",
4763,"0.02128",,"32.99",22776,12,"431.63",
4764,"0.02141",,"16.61",22901,6,"438.51",
4765,"0.02151",,"0.22",23037,0,"445.31",
4766,"0.02160",,"343.83",23181,-6,"451.54",
4767,"0.02165",,"327.45",23329,-12,"456.77",
4768,"0.02169",,"311.08",23478,-16,"460.63",
4769,"0.02170",,"294.72",23624,-20,"462.89",
4770,"0.02168",,"278.37",23764,-21,"463.46",
4771,"0.02163",,"262.04",23894,-21,"462.40",
4772,"0.02156",,"245.72",24012,-20,"459.91",
4773,"0.02145",,"229.40",24114,-16,"456.32",
4774,"0.02132",,"213.08",24199,-12,"452.02",
4775,"0.02116",,"196.75",24263,-6,"447.45",
4776,"0.02096",,"180.41",24306,0,"443.06",
4777,"0.02074",,"164.06",24326,6,"439.24",
4778,"0.02048",,"147.67",24323,11,"436.31",
4779,"0.02020",,"131.25",24296,15,"434.48",
4780,"0.01989",,"114.79",24246,18,"433.84",
4781,"0.01955",,"98.27",24174,19,"434.38",
4782,"0.01918",,"81.69",24081,19,"435.95",
4783,"0.01878",,"65.04",23970,17,"438.29",
4784,"0.01836",,"48.32",23842,14,"441.09",
4785,"0.01791",,"31.51",23702,9,"443.97",
4786,"0.01744",,"14.60",23552,4,"446.53",
4787,"0.01694",,"357.61",23396,-1,"448.43",
4788,"0.01642",,"340.51",23238,-5,"449.37",
4789,"0.01588",,"323.32",23084,-9,"449.18",
4790,"0.01532",,"306.03",22936,-12,"447.79",
4791,"0.01475",,"288.64",22799,-14,"445.29",
4792,"0.01415",,"271.16",22678,-14,"441.88",
4793,"0.01354",,"253.59",22575,-13,"437.86",
4794,"0.01292",,"235.95",22494,-11,"433.62",
4795,"0.01228",,"218.23",22437,-8,"429.53",
4796,"0.01164",,"200.46",22406,-4,"425.97",
4797,"0.01098",,"182.62",22402,0,"423.24",
4798,"0.01032",,"164.74",22424,3,"421.57",
4799,"0.00965",,"146.82",22471,5,"421.06",
4800,"0.00898",,"128.84",22542,7,"421.72",
4801,"0.00830",,"110.81",22635,8,"423.44",
4802,"0.00763",,"92.70",22746,8,"426.03",
4803,"0.00696",,"74.49",22871,7,"429.25",
4804,"0.00629",,"56.13",23008,5,"432.79",
4805,"0.00562",,"37.55",23150,3,"436.37",
4806,"0.00497",,"18.63",23295,2,"439.73",
4807,"0.00433",,"359.19",23438,0,"442.66",
4808,"0.00371",,"338.96",23575,-1,"445.02",
4809,"0.00311",,"317.47",23702,-2,"446.75",
4810,"0.00255",,"293.91",23816,-2,"447.86",
4811,"0.00206",,"266.97",23915,-2,"448.43",
4812,"0.00169",,"234.82",23996,-1,"448.57",
4813,"0.00150",,"196.89",24058,0,"448.43",
4814,"0.00155",,"157.50",24098,1,"448.16",
4815,"0.00182",,"122.79",24117,2,"447.88",
4816,"0.00221",,"94.00",24115,2,"447.70",
4817,"0.00266",,"69.46",24092,2,"447.66",
4818,"0.00314",,"47.56",24048,2,"447.77",
4819,"0.00363",,"27.31",23986,2,"447.97",
4820,"0.00412",,"8.10",23908,1,"448.17",
4821,"0.00461",,"349.60",23815,-1,"448.26",
4822,"0.00509",,"331.56",23711,-2,"448.10",
4823,"0.00556",,"313.87",23597,-4,"447.57",
4824,"0.00602",,"296.41",23478,-5,"446.56",
4825,"0.00646",,"279.12",23357,-6,"445.01",
4826,"0.00690",,"261.96",23237,-7,"442.92",
4827,"0.00732",,"244.90",23121,-7,"440.32",
4828,"0.00773",,"227.90",23011,-6,"437.33",
4829,"0.00813",,"210.97",22912,-4,"434.12",
4830,"0.00852",,"194.08",22825,-2,"430.87",
4831,"0.00889",,"177.24",22753,0,"427.83",
4832,"0.00926",,"160.43",22697,3,"425.21",
4833,"0.00962",,"143.66",22658,6,"423.22",
4834,"0.00996",,"126.94",22637,8,"422.04",
4835,"0.01030",,"110.26",22634,10,"421.79",
4836,"0.01063",,"93.62",22650,11,"422.53",
4837,"0.01095",,"77.04",22682,11,"424.22",
4838,"0.01126",,"60.50",22730,10,"426.80",
4839,"0.01157",,"44.03",22792,8,"430.11",
4840,"0.01186",,"27.60",22867,6,"433.92",
4841,"0.01215",,"11.24",22953,2,"437.99",
4842,"0.01243",,"354.93",23046,-1,"442.04",
4843,"0.01271",,"338.67",23146,-5,"445.79",
4844,"0.01298",,"322.47",23249,-8,"448.98",
4845,"0.01323",,"306.32",23354,-11,"451.40",
4846,"0.01348",,"290.22",23457,-13,"452.90",
4847,"0.01373",,"274.17",23558,-14,"453.40",
4848,"0.01396",,"258.15",23653,-14,"452.92",
4849,"0.01418",,"242.16",23742,-13,"451.54",
4850,"0.01440",,"226.21",23822,-10,"449.43",
4851,"0.01460",,"210.28",23892,-7,"446.82",
4852,"0.01479",,"194.37",23951,-4,"443.97",
4853,"0.01496",,"178.47",23997,0,"441.16",
4854,"0.01513",,"162.59",24030,5,"438.64",
4855,"0.01528",,"146.70",24049,8,"436.67",
4856,"0.01541",,"130.81",24054,12,"435.42",
4857,"0.01552",,"114.92",24044,14,"435.00",
4858,"0.01562",,"99.01",24020,15,"435.47",
4859,"0.01570",,"83.09",23981,16,"436.77",
4860,"0.01576",,"67.15",23927,15,"438.78",
4861,"0.01580",,"51.19",23860,12,"441.29",
4862,"0.01582",,"35.20",23780,9,"444.07",
4863,"0.01581",,"19.19",23689,5,"446.79",
4864,"0.01578",,"3.14",23587,1,"449.18",
4865,"0.01573",,"347.06",23477,-4,"450.92",
4866,"0.01565",,"330.95",23360,-8,"451.79",
4867,"0.01555",,"314.81",23239,-11,"451.61",
4868,"0.01542",,"298.64",23115,-14,"450.32",
4869,"0.01526",,"282.45",22993,-15,"447.93",
4870,"0.01508",,"266.24",22874,-15,"444.59",
4871,"0.01487",,"250.02",22761,-14,"440.51",
4872,"0.01463",,"233.81",22658,-12,"435.99",
4873,"0.01437",,"217.62",22567,-9,"431.36",
4874,"0.01408",,"201.46",22491,-5,"426.96",
4875,"0.01376",,"185.36",22433,-1,"423.10",
4876,"0.01343",,"169.34",22394,2,"420.05",
4877,"0.01307",,"153.42",22377,6,"418.00",
4878,"0.01269",,"137.65",22382,9,"417.05",
4879,"0.01230",,"122.06",22410,10,"417.23",
4880,"0.01189",,"106.69",22462,11,"418.48",
4881,"0.01147",,"91.57",22536,11,"420.65",
4882,"0.01105",,"76.77",22632,11,"423.58",
4883,"0.01062",,"62.32",22748,9,"427.05",
